Name,Sys_name,Chromosome,ORF_Start,ORF_End,TSS_stein_Start,TSS_stein_End,TSS_park_Start,TSS_park_End,Prom_len
HOC1,YJR075W,10,573981,575171,573921,575369,573932,575208,69
CDC11,YJR076C,10,576601,575354,576649,575220,576637,575206,455
MIR1,YJR077C,10,578190,577255,578217,577104,578216,577108,1000
BNA2,YJR078W,10,578860,580221,NaN,NaN,578877,580438,NaN
YJR079W,YJR079W,10,580205,581239,NaN,NaN,NaN,NaN,NaN
AIM24,YJR080C,10,581616,580432,581645,580307,581639,580289,72
EAF6,YJR082C,10,582255,581914,582362,581717,582362,581709,160
ACF4,YJR083C,10,583537,582608,583556,582522,583556,582522,154
CSN12,YJR084W,10,583733,585004,583710,585115,583710,585146,154
YJR085C,YJR085C,10,585437,585120,585481,585032,585450,585025,883
STE18,YJR086W,10,586068,586400,NaN,NaN,586039,586446,NaN
YJR087W,YJR087W,10,586400,586750,NaN,NaN,NaN,NaN,NaN
EMC2,YJR088C,10,587373,586495,587419,586364,587423,586366,116
BIR1,YJR089W,10,587718,590582,587535,590871,587644,590691,116
GRR1,YJR090C,10,594327,590872,594627,590627,594619,590774,151
JSN1,YJR091C,10,598336,595061,598406,594778,598363,594782,225
BUD4,YJR092W,10,598735,603078,598631,603364,598684,603201,225
FIP1,YJR093C,10,604203,603220,604261,603114,604288,603114,145
IME1,YJR094C,10,605651,604569,605813,604406,605647,NaN,1000
SFC1,YJR095W,10,609773,610741,609604,611028,NaN,NaN,616
YJR096W,YJR096W,10,611195,612043,611105,612131,611118,612145,77
JJJ3,YJR097W,10,612413,612931,612344,613063,612350,613090,213
YJR098C,YJR098C,10,615156,613186,615187,613119,615253,613011,281
YUH1,YJR099W,10,615576,616286,615468,616371,615468,616356,281
AIM25,YJR100C,10,617334,616351,617364,616279,617411,616279,774
RSM26,YJR101W,10,618234,619034,618138,619178,618196,619192,774
VPS25,YJR102C,10,619765,619157,619833,619036,619833,619033,892
URA8,YJR103W,10,620754,622490,620725,622564,620610,622545,892
SOD1,YJR104C,10,623014,622550,623057,622479,623057,622479,492
ADO1,YJR105W,10,623581,624603,623549,624649,623538,624648,492
ECM27,YJR106W,10,624838,627015,624792,627218,624700,627165,143
YJR107W,YJR107W,10,627340,628326,625929,628454,NaN,628414,1000
ABM1,YJR108W,10,628712,629083,628846,629558,628872,NaN,392
CPA2,YJR109C,10,632941,629585,633004,629486,632969,629488,485
YMR1,YJR110W,10,633615,635681,633489,635954,633489,635840,485
YJR111C,YJR111C,10,636706,635855,636890,635706,636830,635746,121
NNF1,YJR112W,10,637030,637635,637011,637687,637011,637687,121
RSM7,YJR113C,10,638975,638232,639030,638159,639027,638183,855
YJR114W,YJR114W,10,638659,639051,NaN,NaN,NaN,NaN,NaN
YJR115W,YJR115W,10,639942,640451,639885,640684,639771,640744,855
YJR116W,YJR116W,10,640825,641664,640717,641828,640641,641815,33
STE24,YJR117W,10,642007,643368,641978,643501,641977,643482,150
ILM1,YJR118C,10,644101,643490,644147,643388,644144,643393,76
JHD2,YJR119C,10,646490,644304,646499,644223,646589,644265,915
YJR120W,YJR120W,10,647126,647476,NaN,NaN,NaN,647590,NaN
ATP2,YJR121W,10,647607,649142,647414,649397,647414,649402,915
IBA57,YJR122W,10,649776,651269,649709,651331,649709,651303,312
RPS5,YJR123W,10,651901,652578,651865,652698,651865,652698,534
YJR124C,YJR124C,10,654238,652892,654277,652772,654277,652697,372
ENT3,YJR125C,10,655963,654737,656023,654649,656023,654630,163
VPS70,YJR126C,10,658689,656254,658674,656186,658676,656177,160
RSF2,YJR127C,10,663059,658917,663730,658834,663454,658842,230
YJR128W,YJR128W,10,662921,663280,NaN,NaN,NaN,NaN,NaN
YJR129C,YJR129C,10,665019,664000,665065,663960,665065,663680,18
STR2,YJR130C,10,667137,665218,667165,665083,667213,665112,443
MNS1,YJR131W,10,667644,669293,667608,669358,667628,669514,443
NMD5,YJR132W,10,669522,672668,669461,672832,669461,672832,103
XPT1,YJR133W,10,672991,673620,672901,673726,672878,673730,69
SGM1,YJR134C,10,675852,673729,675893,673630,675893,673622,937
MCM22,YJR135C,10,676778,676059,676830,675831,676822,675847,121
TTI2,YJR136C,10,678706,677441,678726,677354,678724,677346,100
MET5,YJR137C,10,683285,678957,683482,678826,683308,678810,1000
IML1,YJR138W,10,684567,689321,684542,689518,684540,689466,1000
HOM6,YJR139C,10,690524,689445,690588,689375,690588,689379,38
HIR3,YJR140C,10,695696,690750,695778,690626,695749,690534,95
YJR141W,YJR141W,10,695906,696949,695873,697065,695873,697021,95
YJR142W,YJR142W,10,697141,698169,697125,698274,697120,698274,60
PMT4,YJR143C,10,700614,698326,700664,698195,700673,698197,197
MGM101,YJR144W,10,700882,701691,700861,701759,700853,701757,197
RPS4A,YJR145C,10,703068,702027,703090,701937,703101,701958,486
YJR146W,YJR146W,10,703885,704238,703576,705393,NaN,NaN,486
HMS2,YJR147W,10,704196,705272,704106,705644,704160,705631,530
BAT2,YJR148W,10,705744,706874,705687,706937,705720,706937,43
YJR149W,YJR149W,10,707160,708374,705687,708411,NaN,708411,43
DAN1,YJR150C,10,709707,708811,709744,708704,NaN,708704,1000
DAN4,YJR151C,10,715740,712255,717586,712162,NaN,712185,1000
DAL5,YJR152W,10,719666,721297,719429,721386,NaN,721399,1000
PGU1,YJR153W,10,722815,723900,722747,723984,NaN,723984,1000
YJR154W,YJR154W,10,725784,726824,725551,728355,725577,NaN,1000
AAD10,YJR155W,10,727405,728271,726040,728342,NaN,728326,489
THI11,YJR156C,10,729596,728574,NaN,NaN,NaN,728428,NaN
YJR157W,YJR157W,10,730515,730877,NaN,NaN,NaN,NaN,NaN
HXT16,YJR158W,10,732440,734143,NaN,NaN,NaN,NaN,NaN
SOR1,YJR159W,10,736044,737117,NaN,NaN,NaN,737272,NaN
MPH3,YJR160C,10,739816,738008,NaN,NaN,NaN,NaN,NaN
COS5,YJR161C,10,743999,742848,NaN,NaN,744006,NaN,NaN
YJR162C,YJR162C,10,745261,744911,NaN,NaN,NaN,NaN,NaN
MET14,YKL001C,11,439385,438777,439429,438700,439429,438700,1000
DID4,YKL002W,11,437778,438544,437707,438624,437701,438620,174
MRP17,YKL003C,11,437492,437097,437533,436999,437485,436999,174
AUR1,YKL004W,11,435580,436785,435224,436923,435223,436926,220
BYE1,YKL005C,11,434877,433093,435004,432920,434993,432920,220
RPL14A,YKL006W,11,431906,432720,431887,432808,431887,432810,1000
CAP1,YKL007W,11,429302,430108,429265,430246,429273,430246,590
LAC1,YKL008C,11,428551,427295,428675,427162,428675,427222,590
MRT4,YKL009W,11,426242,426952,426203,427056,426206,427045,218
UFD4,YKL010C,11,425875,421424,425985,421365,425979,421365,218
CCE1,YKL011C,11,421216,420155,421221,420066,421219,420073,144
PRP40,YKL012W,11,418310,420061,418256,420196,418247,420202,199
ARC19,YKL013C,11,418023,417508,418057,417336,418038,417343,199
URB1,YKL014C,11,416913,411619,416941,411485,416943,411505,395
PUT3,YKL015W,11,408544,411483,408446,411610,408446,411596,376
ATP7,YKL016C,11,407989,407465,408070,407370,408060,407368,376
HCS1,YKL017C,11,407241,405190,407249,405083,407249,405125,121
SWD2,YKL018W,11,404102,405091,404062,405217,404072,405220,142
RAM2,YKL019W,11,402568,403518,402539,403594,402556,403594,397
SPT23,YKL020C,11,402080,398832,402142,398766,402133,398766,397
MAK11,YKL021C,11,398750,397344,NaN,NaN,398618,397258,NaN
CDC16,YKL022C,11,397248,394726,397157,394701,397165,394625,1000
YKL023W,YKL023W,11,393721,394554,393694,394707,393689,394707,284
URA6,YKL024C,11,393140,392526,393365,392424,393365,392423,45
PAN3,YKL025C,11,392279,390240,392313,390178,392313,390180,110
GPX1,YKL026C,11,389883,389380,389994,389185,390006,389207,184
YKL027W,YKL027W,11,387562,388905,387495,389012,387505,389022,1000
TFA1,YKL028W,11,385758,387206,385714,387520,385728,387273,952
MAE1,YKL029C,11,384725,382716,384762,382602,384762,382604,952
YKL030W,YKL030W,11,382498,383103,NaN,NaN,NaN,NaN,NaN
YKL031W,YKL031W,11,382072,382485,NaN,NaN,NaN,NaN,NaN
IXR1,YKL032C,11,381858,380065,382029,379965,382040,379908,573
TTI1,YKL033W,11,375456,378572,375427,378707,375450,378878,142
TUL1,YKL034W,11,371829,374105,371730,374192,371738,374218,174
UGP1,YKL035W,11,369891,371390,369820,371556,369820,371558,534
YKL036C,YKL036C,11,369920,369528,369991,369196,NaN,NaN,1000
AIM26,YKL037W,11,369365,369721,NaN,NaN,NaN,NaN,NaN
RGT1,YKL038W,11,365605,369117,365370,369286,365375,369283,942
PTM1,YKL039W,11,362622,364193,362504,364428,362454,364446,641
NFU1,YKL040C,11,361828,361058,361863,360808,361904,360808,641
VPS24,YKL041W,11,360143,360817,360049,360894,360025,360877,276
SPC42,YKL042W,11,358475,359566,358337,359773,358386,359787,315
PHD1,YKL043W,11,356748,357848,356481,358022,356475,358007,268
YKL044W,YKL044W,11,356322,356642,356213,356762,NaN,NaN,1000
PRI2,YKL045W,11,353493,355079,353420,355182,353426,355182,551
DCW1,YKL046C,11,352624,351275,352869,351055,352842,351039,551
YKL047W,YKL047W,11,349463,351013,349432,351120,349432,351210,208
ELM1,YKL048C,11,349136,347214,349224,347114,349221,347061,208
CSE4,YKL049C,11,346764,346075,346808,345963,346803,345983,306
YKL050C,YKL050C,11,345620,342852,345843,342715,NaN,342668,120
SFK1,YKL051W,11,341312,342373,341177,342565,341149,342469,608
ASK1,YKL052C,11,340546,339668,340569,339628,340569,339634,608
YKL053W,YKL053W,11,339572,339946,NaN,NaN,NaN,NaN,NaN
DEF1,YKL054C,11,338753,336537,338857,336322,338850,336326,210
OAR1,YKL055C,11,336157,335321,336193,334302,336185,335125,129
TMA19,YKL056C,11,334915,334412,334958,334279,334958,334310,1000
NUP120,YKL057C,11,333969,330856,334020,330800,334034,330806,259
TOA2,YKL058W,11,330166,330534,330136,330753,330158,330746,623
MPE1,YKL059C,11,329443,328118,329513,328028,329513,328025,623
FBA1,YKL060C,11,327487,326408,327511,326356,327511,326327,517
BLI1,YKL061W,11,325771,326112,325753,326318,325751,326400,212
MSN4,YKL062W,11,323228,325120,323200,325541,323123,325447,1000
YKL063C,YKL063C,11,321518,321015,321684,320844,321675,320844,1000
MNR2,YKL064W,11,317764,320673,317511,320783,317564,320836,418
YET1,YKL065C,11,317057,316437,317093,316299,317093,316346,418
YKL066W,YKL066W,11,315281,315724,NaN,NaN,NaN,NaN,NaN
YNK1,YKL067W,11,314812,315273,314758,315467,314742,315467,1000
NUP100,YKL068W,11,310199,313078,310111,313180,310079,313196,354
YKL069W,YKL069W,11,307285,307827,307277,307860,307277,307889,1000
YKL070W,YKL070W,11,306211,306720,NaN,NaN,NaN,NaN,NaN
YKL071W,YKL071W,11,305114,305884,304906,305971,NaN,305957,1000
STB6,YKL072W,11,299582,301882,299344,302016,299381,302014,176
LHS1,YKL073W,11,296430,299075,296391,299168,296380,299162,174
MUD2,YKL074C,11,296193,294610,296217,294536,296187,294536,174
YKL075C,YKL075C,11,294308,292956,294396,292793,294393,292697,140
PSY1,YKL076C,11,293221,292838,294393,292793,NaN,NaN,3
YKL077W,YKL077W,11,291453,292631,291389,292862,291401,292833,247
DHR2,YKL078W,11,288845,291052,288812,291142,288812,291135,166
SMY1,YKL079W,11,286603,288573,286526,288646,286547,288649,251
VMA5,YKL080W,11,285030,286208,284943,286275,284925,286257,283
TEF4,YKL081W,11,282891,284455,282866,284660,282866,284694,490
RRP14,YKL082C,11,282329,281025,282376,280848,282394,280912,490
YKL083W,YKL083W,11,280921,281535,NaN,NaN,NaN,NaN,NaN
HOT13,YKL084W,11,280509,280859,280464,281023,280467,281069,302
MDH1,YKL085W,11,279123,280127,279029,280162,279032,280493,299
SRX1,YKL086W,11,278281,278664,278260,278730,278255,278755,298
CYT2,YKL087C,11,277863,277189,277962,277055,277962,277087,298
CAB3,YKL088W,11,275283,276998,275254,277208,275254,277208,114
MIF2,YKL089W,11,273394,275043,273369,275140,273369,275137,1000
CUE2,YKL090W,11,271878,273209,271873,273376,271842,273389,1000
YKL091C,YKL091C,11,270650,269718,270686,269623,270681,269623,1000
BUD2,YKL092C,11,269459,266145,269535,265929,269535,266015,88
MBR1,YKL093W,11,264789,265808,264679,266119,NaN,265999,300
YJU3,YKL094W,11,263349,264290,263324,264379,263331,264379,1000
YJU2,YKL095W,11,262277,263113,262098,264379,262095,NaN,153
CWP1,YKL096W,11,261132,261851,261085,261945,261090,261947,1000
YKL097C,YKL097C,11,258913,258503,NaN,NaN,NaN,NaN,NaN
MTC2,YKL098W,11,256770,257843,256744,257927,256744,257927,197
UTP11,YKL099C,11,256472,255720,256547,255614,256541,255634,197
YKL100C,YKL100C,11,255460,253697,255483,253456,255467,253456,131
HSL1,YKL101W,11,248920,253476,248534,253478,248665,253524,795
YKL102C,YKL102C,11,248367,248062,NaN,NaN,NaN,NaN,NaN
LAP4,YKL103C,11,247682,246138,247739,245961,247761,245961,795
GFA1,YKL104C,11,245373,243220,245575,242979,245575,242972,386
YKL105C,YKL105C,11,242583,239185,242782,238988,242782,238953,197
AAT1,YKL106W,11,237536,238891,237438,239020,237419,239012,169
YKL107W,YKL107W,11,236141,237070,236107,237211,NaN,NaN,253
SLD2,YKL108W,11,234426,235787,234232,235854,234411,235927,200
HAP4,YKL109W,11,232227,233891,231956,234032,231956,234255,1000
KTI12,YKL110C,11,229880,228939,229904,228809,229933,228797,1000
YKL111C,YKL111C,11,228799,228464,NaN,NaN,NaN,NaN,NaN
ABF1,YKL112W,11,226570,228765,226403,228906,226403,228906,489
RAD27,YKL113C,11,225875,224727,225914,224619,225901,224619,489
APN1,YKL114C,11,224455,223352,224492,223267,224489,223271,127
YKL115C,YKL115C,11,223285,222893,NaN,NaN,NaN,NaN,NaN
PRR1,YKL116C,11,222900,221344,223109,221202,223082,221199,158
SBA1,YKL117W,11,220324,220974,220285,221177,220293,221123,1000
YKL118W,YKL118W,11,219126,219437,NaN,NaN,NaN,NaN,NaN
VPH2,YKL119C,11,219217,218570,219260,218433,219260,218429,1000
OAC1,YKL120W,11,217344,218318,217259,218503,217254,218499,437
DGR2,YKL121W,11,214142,216700,213934,216822,213927,216820,902
SRP21,YKL122C,11,212998,212495,213032,212413,213023,212405,902
YKL123W,YKL123W,11,212043,212423,210495,212514,NaN,NaN,26
SSH4,YKL124W,11,210593,212332,210469,212512,210492,212513,180
RRN3,YKL125W,11,208247,210130,208156,210289,208124,210289,334
YPK1,YKL126W,11,205707,207749,205499,207822,205509,207822,102
PGM1,YKL127W,11,203541,205253,203516,205397,203487,205397,1000
PMU1,YKL128C,11,201771,200884,201794,200723,201802,200784,1000
MYO3,YKL129C,11,200167,196349,200258,196175,200237,196243,465
SHE2,YKL130C,11,196028,195288,196078,195171,196078,195154,97
YKL131W,YKL131W,11,194478,194999,NaN,NaN,NaN,NaN,NaN
RMA1,YKL132C,11,194866,193574,195002,193421,194989,193329,169
YKL133C,YKL133C,11,193070,191679,193083,191567,193098,191516,338
1-Oct,YKL134C,11,191442,189124,191494,188861,191494,188947,73
APL2,YKL135C,11,188640,186460,188756,186382,188763,186386,105
YKL136W,YKL136W,11,186416,186814,NaN,NaN,NaN,NaN,NaN
CMC1,YKL137W,11,185957,186292,185891,186449,185904,186490,111
MRPL31,YKL138C,11,185681,185286,185780,185183,185791,185212,111
CTK1,YKL139W,11,182958,184544,182781,184606,182775,184595,193
TGL1,YKL140W,11,180779,182425,180518,182588,180529,182619,148
SDH3,YKL141W,11,179667,180263,179631,180370,179626,180365,317
MRP8,YKL142W,11,178515,179174,178457,179314,178466,179314,197
LTV1,YKL143W,11,176781,178172,176727,178260,176727,178253,207
RPC25,YKL144C,11,176481,175843,176520,175716,176545,175716,207
RPT1,YKL145W,11,174213,175616,174182,175679,174190,175767,235
AVT3,YKL146W,11,171783,173861,171762,173947,171762,173942,481
YKL147C,YKL147C,11,172168,171551,NaN,NaN,NaN,NaN,NaN
SDH1,YKL148C,11,171129,169207,171281,168974,171281,169011,481
DBR1,YKL149C,11,168829,167612,168853,167461,168869,167483,121
MCR1,YKL150W,11,166544,167452,166481,167559,166476,167572,546
YKL151C,YKL151C,11,165930,164917,165935,163808,165996,164812,546
GPM1,YKL152C,11,164385,163642,164408,163505,164408,163502,1000
YKL153W,YKL153W,11,163600,164109,NaN,NaN,NaN,NaN,NaN
SRP102,YKL154W,11,161601,162335,161521,162400,161521,162400,124
RSM22,YKL155C,11,161342,159456,161397,159365,161345,159411,124
RPS27A,YKL156W,11,158613,159212,158595,159439,158605,159419,219
APE2,YKL157W,11,154991,158232,154967,158376,154959,158387,488
RCN1,YKL159C,11,154451,153816,154479,153711,154461,153716,488
ELF1,YKL160W,11,153269,153706,153257,153778,153261,153774,1000
KDX1,YKL161C,11,150687,149386,150759,149062,150965,149128,1000
YKL162C,YKL162C,11,148838,147630,148947,147483,148922,147489,115
PIR3,YKL163W,11,144401,145378,143600,145751,NaN,145633,703
PIR1,YKL164C,11,142819,141794,142897,141536,142897,141536,703
MCD4,YKL165C,11,140691,137932,140745,137775,140720,137775,791
TPK3,YKL166C,11,135705,134509,135868,134289,135859,134289,1000
MRP49,YKL167C,11,134134,133721,134154,133569,134128,133512,135
KKQ8,YKL168C,11,133462,131288,133471,131122,133490,131103,98
YKL169C,YKL169C,11,131068,130685,NaN,NaN,NaN,NaN,NaN
MRPL38,YKL170W,11,130634,131050,130561,131186,130561,131186,152
NNK1,YKL171W,11,127475,130261,127326,130409,127398,130468,185
EBP2,YKL172W,11,125759,127042,125730,127141,125736,127141,84
SNU114,YKL173W,11,122517,125543,122492,125646,122439,125646,170
TPO5,YKL174C,11,122236,120380,122322,120291,122322,120298,170
ZRT3,YKL175W,11,118793,120304,118747,120400,118774,120388,415
LST4,YKL176C,11,117986,115500,118332,115445,118328,115408,415
YKL177W,YKL177W,11,114356,114694,NaN,NaN,NaN,NaN,NaN
STE3,YKL178C,11,114627,113215,114671,112942,114066,112938,774
COY1,YKL179C,11,112503,110464,112520,110337,112518,110236,422
RPL17A,YKL180W,11,109269,110129,109248,110238,109248,110238,576
PRS1,YKL181W,11,107316,108599,107140,108672,107140,108722,237
FAS1,YKL182W,11,100671,106826,100119,106903,100347,106912,350
LOT5,YKL183W,11,98721,99641,98578,99769,98578,99776,138
SPE1,YKL184W,11,96757,98157,96597,98440,96605,98168,219
ASH1,YKL185W,11,94499,96265,94151,96378,94151,96378,803
MTR2,YKL186C,11,93298,92744,93348,92644,93348,92644,803
YKL187C,YKL187C,11,91536,89284,91571,91123,91188,89129,1000
PXA2,YKL188C,11,88786,86225,89011,88627,88573,86016,1000
HYM1,YKL189W,11,84704,85903,84605,86038,84605,86038,887
CNB1,YKL190W,11,82947,83550,82906,83718,82909,83718,170
DPH2,YKL191W,11,81035,82639,81008,82736,81008,82726,433
ACP1,YKL192C,11,80537,80160,80575,80020,80580,80021,433
SDS22,YKL193C,11,79882,78866,79921,78760,79924,78756,99
MST1,YKL194C,11,78646,77258,78685,77049,78683,77091,75
MIA40,YKL195W,11,75821,77032,75787,77161,75777,77161,206
YKT6,YKL196C,11,75534,74932,75581,74772,75581,74785,206
PEX1,YKL197C,11,73865,70734,73899,70397,73897,70443,873
PTK1,YKL198C,11,70220,68232,70394,68094,NaN,68116,3
,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
MNN4,YKL201C,11,67466,63930,67623,63703,66284,63713,471
YKL202W,YKL202W,11,63821,64402,NaN,NaN,NaN,NaN,NaN
TOR2,YKL203C,11,63359,55935,63551,55644,63539,55855,152
EAP1,YKL204W,11,53704,55602,53670,55776,53669,55757,191
LOS1,YKL205W,11,50051,53353,50020,53479,49997,53472,189
ADD66,YKL206C,11,49809,49006,49831,48940,49831,48940,189
AIM27,YKL207W,11,48194,48955,48160,49023,48160,49007,53
CBT1,YKL208W,11,47157,47972,47142,48107,47148,48044,1000
STE6,YKL209C,11,46295,42423,45284,42316,46322,42248,1000
UBA1,YKL210W,11,39163,42237,39120,42368,39114,42329,884
TRP3,YKL211C,11,38153,36699,38236,36484,38170,36502,884
SAC1,YKL212W,11,34543,36414,34384,36529,34369,36677,239
DOA1,YKL213C,11,34107,31960,34145,31885,34145,31885,239
YRA2,YKL214C,11,31693,31082,31757,31023,31749,31023,128
OXP1,YKL215C,11,30687,26827,30756,26372,30760,26659,267
URA1,YKL216W,11,25215,26159,25173,26448,25173,26476,980
JEN1,YKL217W,11,22234,24084,22081,24193,NaN,24224,1000
SRY1,YKL218C,11,18339,17359,18412,17160,18483,17159,1000
COS9,YKL219W,11,14485,15708,14537,15881,14535,15788,1000
FRE2,YKL220C,11,11226,9091,11381,8915,NaN,NaN,1000
MCH2,YKL221W,11,6107,7528,6096,7592,5511,7675,358
YKL222C,YKL222C,11,5620,3503,5738,3221,5763,3207,358
YKL223W,YKL223W,11,2389,2721,NaN,NaN,NaN,NaN,NaN
PAU16,YKL224C,11,2181,1810,NaN,NaN,NaN,NaN,NaN
YKL225W,YKL225W,11,451,798,NaN,NaN,NaN,NaN,NaN
VPS1,YKR001C,11,442722,440608,442769,440477,442764,440466,258
PAP1,YKR002W,11,443232,444938,443027,444993,443027,445014,258
OSH6,YKR003W,11,445381,446727,445292,446817,445321,446816,299
ECM9,YKR004C,11,448036,446799,448080,446751,448083,446733,212
YKR005C,YKR005C,11,450167,448521,451257,448292,NaN,448295,160
MRPL13,YKR006C,11,451217,450423,451228,450332,451221,450327,29
MEH1,YKR007W,11,451434,451988,451417,452072,451414,452069,160
RSC4,YKR008W,11,452201,454078,452174,454203,452169,454203,102
FOX2,YKR009C,11,457054,454352,457269,455661,NaN,454236,1000
TOF2,YKR010C,11,461239,458924,461330,458811,461353,458821,194
YKR011C,YKR011C,11,462696,461635,462815,461524,462804,461524,847
YKR012C,YKR012C,11,464116,463739,465013,463662,NaN,NaN,62
PRY2,YKR013W,11,463959,464948,463919,465075,463919,465049,257
YPT52,YKR014C,11,466071,465367,466214,465272,466180,465136,847
YKR015C,YKR015C,11,468667,466961,469341,467061,NaN,NaN,330
FCJ1,YKR016W,11,469717,471339,469671,471590,469669,471456,330
YKR017C,YKR017C,11,473349,471694,473456,471544,473456,471489,114
YKR018C,YKR018C,11,475900,473723,475922,473570,475928,473570,201
IRS4,YKR019C,11,478063,476216,478159,476123,478145,476078,162
VPS51,YKR020W,11,478338,478832,478321,479069,478321,479049,162
ALY1,YKR021W,11,479234,481981,479165,482172,479165,482136,96
NTR2,YKR022C,11,483139,482171,483191,482047,483195,482040,180
YKR023W,YKR023W,11,483419,485011,483371,485095,483371,485070,180
